MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,Fireplaces,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice
60,65.0,8125,7,5,2005,2006,0.0,0,0,756,756,797,0,1553,0,0,2,1,3,1,0,615,0,45,0,0,0,0,0,3,2006,156750
80,69.0,12328,6,5,1976,1976,335.0,539,0,473,1034,0,0,1034,1,0,1,0,3,1,0,888,0,0,0,0,0,0,0,5,2010,179780
75,60.0,9600,6,5,1917,1950,0.0,319,0,416,1134,924,0,2058,0,0,1,1,3,1,1,396,0,0,259,0,0,0,0,4,2008,164442
20,60.0,7200,5,7,1950,1950,0.0,534,96,246,988,0,0,988,0,0,1,0,3,1,0,276,0,80,0,0,0,0,0,5,2007,122643
20,93.0,11160,7,5,1968,1968,0.0,1065,0,1045,2110,0,0,2110,1,0,2,1,3,1,2,522,0,0,0,0,0,0,0,4,2010,251892
120,69.0,3136,7,5,2003,2003,163.0,0,0,1405,1405,0,0,1405,0,0,2,0,2,1,1,478,148,36,0,0,0,0,0,3,2006,151356
20,62.0,9858,5,6,1968,1968,0.0,510,0,354,874,0,0,874,1,0,1,0,3,1,0,288,33,0,0,0,0,0,600,11,2009,154777
60,69.0,17542,7,7,1974,2003,0.0,125,1031,36,1516,651,0,2167,1,0,2,1,3,1,2,518,220,47,0,0,0,0,0,7,2007,206475
60,60.0,6931,7,5,2003,2004,92.0,0,0,746,760,896,0,1656,0,0,2,1,3,1,1,397,178,128,0,0,0,0,0,7,2008,191837
50,52.0,6240,6,6,1931,1950,0.0,425,0,459,959,408,0,1367,0,0,1,0,3,1,1,560,0,0,0,0,120,0,0,11,2007,140780
20,91.0,14303,8,5,1994,1994,554.0,1314,0,672,1987,0,0,1987,1,0,2,0,2,1,1,691,262,36,0,0,0,0,0,8,2008,259019
30,56.0,4060,5,8,1922,1950,0.0,0,0,864,864,0,0,864,0,0,1,0,2,1,0,0,0,96,0,0,0,0,0,7,2009,95494
80,59.0,9587,7,5,2005,2005,182.0,655,0,201,1166,0,0,1166,1,0,2,0,2,1,0,400,212,0,0,0,0,0,0,7,2008,155605
20,65.0,9750,6,8,1969,1969,0.0,602,438,14,1054,0,0,1054,1,0,1,1,3,1,0,460,180,0,0,0,80,0,0,7,2008,169549
60,69.0,24682,6,5,1999,1999,0.0,0,0,841,892,783,0,1675,0,0,2,1,3,1,1,502,0,103,0,0,0,0,0,6,2009,165600
20,80.0,9600,5,6,1956,1956,0.0,504,0,546,1050,0,0,1050,0,0,1,0,2,1,0,338,0,0,0,0,0,0,0,6,2009,93770
50,69.0,11250,4,5,1957,1989,0.0,0,0,1104,1104,684,0,1788,1,0,1,0,5,1,2,304,120,0,0,0,0,0,0,11,2009,124959
70,60.0,13515,6,6,1919,1950,0.0,0,0,764,1060,764,0,1824,0,0,1,0,3,1,1,520,0,0,126,0,0,0,0,7,2007,180928
120,34.0,4060,6,5,1998,1999,0.0,266,0,1139,1337,0,0,1337,1,0,2,0,2,1,0,511,144,68,0,0,0,0,0,8,2008,205994
160,35.0,3735,7,5,1999,1999,218.0,450,0,241,713,739,0,1452,1,0,2,1,3,1,0,506,0,34,0,0,0,0,0,3,2006,202829
190,60.0,10120,7,4,1910,1950,0.0,0,0,925,964,925,0,1889,0,0,1,1,4,2,1,308,0,0,264,0,0,0,0,1,2007,135395
20,89.0,13214,9,5,2008,2009,0.0,0,0,2002,2018,0,0,2018,0,0,2,0,3,1,1,746,144,76,0,0,0,0,0,5,2010,339553
50,69.0,14100,8,9,1935,1997,632.0,192,0,536,1968,1479,0,3447,0,0,3,1,4,1,2,1014,314,12,0,0,0,0,0,5,2008,280409
50,78.0,11344,5,5,1958,1958,180.0,460,0,414,874,650,0,1524,0,0,1,1,3,1,0,315,0,0,0,0,0,0,0,7,2007,84621
40,69.0,23595,7,6,1979,1979,0.0,1258,0,74,1332,192,0,1524,2,0,0,1,0,1,1,586,268,0,0,0,0,0,0,4,2010,288442
20,69.0,9156,6,7,1968,1968,0.0,0,0,1489,1489,0,0,1489,0,0,2,0,3,1,1,462,0,0,0,0,0,0,0,8,2009,187061
20,69.0,13526,5,6,1965,1965,114.0,560,375,0,935,0,0,935,1,0,1,0,3,1,0,288,180,0,0,0,0,0,0,11,2006,111795
80,124.0,11512,6,7,1959,2006,84.0,719,0,300,1357,0,0,1357,1,0,1,0,2,1,1,312,0,0,0,0,163,0,0,5,2008,228726
50,53.0,5362,5,6,1910,2003,0.0,0,0,661,661,589,0,1250,0,0,2,0,3,1,1,552,242,0,81,0,0,0,0,11,2007,134756
90,95.0,11345,5,5,1948,1950,567.0,220,0,708,928,992,0,1920,0,0,2,0,4,2,0,400,0,0,0,0,0,0,0,7,2007,108331
60,69.0,12936,6,6,1972,1972,0.0,593,0,130,735,660,0,1395,0,1,1,1,3,1,1,497,294,116,0,0,0,0,0,12,2009,151095
80,69.0,17871,6,5,1967,1976,359.0,528,0,1152,1724,0,0,1724,1,0,1,1,3,1,1,480,0,0,0,0,0,0,0,6,2009,208745
60,75.0,9473,8,5,2002,2002,0.0,804,0,324,1128,903,0,2031,1,0,2,1,3,1,1,577,0,211,0,0,0,0,0,3,2008,258553
50,60.0,7500,4,4,1920,1950,0.0,0,0,698,698,430,0,1128,0,0,1,0,2,1,0,528,30,0,164,0,0,0,0,4,2010,92969
20,67.0,9808,7,5,2002,2002,110.0,788,0,785,1573,0,0,1573,1,0,2,0,3,1,0,544,0,72,0,0,0,0,0,3,2009,229038
20,50.0,8049,7,5,1990,1990,54.0,1053,0,256,1339,0,0,1339,1,0,2,0,2,1,1,484,0,58,0,0,90,0,0,7,2006,251920
20,61.0,8800,5,7,1977,2008,0.0,532,144,364,1040,0,0,1040,0,0,2,0,3,1,0,484,0,0,0,0,288,0,0,9,2009,184021
90,94.0,9400,6,5,1971,1971,0.0,0,0,912,912,912,0,1824,0,0,2,2,4,2,0,0,128,0,0,0,0,0,0,4,2010,157371
50,50.0,9638,6,7,1919,1990,0.0,0,0,804,1699,748,0,2447,0,0,2,0,4,1,1,336,272,0,42,0,116,0,0,3,2010,208476
50,50.0,6000,6,6,1939,1950,0.0,0,0,780,825,587,0,1412,0,0,1,0,4,1,1,280,45,0,0,0,0,0,0,5,2009,112984
20,69.0,9790,6,5,1963,1963,451.0,569,81,678,1328,0,0,1328,1,0,1,1,3,1,2,528,0,26,0,0,0,0,0,6,2010,195812
20,69.0,36500,5,5,1964,1964,621.0,812,0,812,1582,0,0,1582,0,1,2,0,4,1,0,390,168,198,0,0,0,0,0,6,2006,158592
120,40.0,5664,8,5,2000,2000,0.0,1158,0,343,1659,0,0,1659,1,0,2,0,2,1,1,499,212,59,0,0,0,0,0,10,2009,247983
60,86.0,11065,8,5,2006,2006,788.0,0,0,1085,1120,850,0,1970,0,0,2,1,3,1,1,753,177,74,0,0,0,0,0,10,2006,195157
80,69.0,14112,5,7,1964,1964,86.0,1014,0,138,1152,0,0,1152,1,0,1,0,3,1,1,484,227,0,0,0,0,0,0,4,2010,162751
160,21.0,1680,5,7,1972,1972,268.0,231,0,399,630,672,0,1302,0,0,2,1,3,1,0,264,185,0,0,0,0,0,0,2,2009,101789
70,60.0,6600,5,4,1892,1965,0.0,0,0,994,1378,994,0,2372,0,0,2,0,4,2,0,432,0,287,0,0,0,0,0,12,2009,96121
60,78.0,10140,7,5,1976,1976,0.0,194,0,638,832,832,0,1664,0,0,2,1,4,1,1,528,0,28,0,0,259,0,0,3,2006,188296
20,60.0,8172,5,7,1955,1990,0.0,167,0,697,864,0,0,864,1,0,1,0,2,1,0,572,0,0,0,0,0,0,0,4,2006,138437
20,70.0,8400,5,5,1968,1968,168.0,1016,0,36,1052,0,0,1052,1,0,1,1,3,1,0,288,356,0,0,0,0,0,0,11,2006,150332
20,80.0,8700,5,6,1963,1963,148.0,776,0,344,1128,0,0,1128,1,0,2,0,3,1,0,525,192,20,123,0,0,0,0,12,2008,128491
180,35.0,3675,6,5,2005,2006,82.0,547,0,0,1072,0,0,1072,1,0,2,0,2,1,0,525,0,44,0,0,0,0,0,6,2006,144492
60,313.0,63887,10,5,2008,2008,796.0,5644,0,466,4692,950,0,5642,2,0,2,1,3,1,3,1418,214,292,0,0,0,480,0,1,2008,1237463
20,75.0,7500,5,7,1959,1994,0.0,340,906,0,1246,0,0,1246,1,0,1,1,3,1,0,305,218,0,0,0,0,0,0,5,2010,142169
60,69.0,10762,7,5,1999,1999,344.0,694,0,284,1005,978,0,1983,0,0,2,1,3,1,1,490,0,0,0,0,0,0,0,5,2009,294275
70,69.0,7500,6,7,1942,1950,0.0,547,0,224,753,741,0,1494,0,0,1,0,3,1,2,213,0,0,0,0,224,0,0,11,2009,126775
60,92.0,10120,8,5,1994,1994,391.0,740,0,425,1203,1323,0,2526,1,0,2,1,4,1,1,844,309,78,0,0,0,0,0,12,2006,317338
20,73.0,8688,7,5,2005,2005,228.0,0,0,1616,1616,0,0,1616,0,0,2,0,3,1,0,834,208,59,0,0,0,0,0,4,2006,201275
160,32.0,3363,7,5,2004,2004,117.0,0,0,976,976,732,0,1708,0,0,2,0,3,1,0,380,0,40,0,0,0,0,0,4,2006,190921
20,108.0,13173,9,5,2006,2007,300.0,1572,0,80,1652,0,0,1652,1,0,2,0,2,1,2,840,404,102,0,0,0,0,0,11,2009,314962
120,48.0,6955,7,5,2005,2006,94.0,0,0,1368,1368,0,0,1368,0,0,2,0,2,1,1,474,132,35,0,0,0,0,0,9,2006,168734
20,60.0,8072,5,5,1994,1995,0.0,746,0,244,990,0,0,990,1,0,1,0,3,1,0,480,0,64,0,0,0,0,0,5,2009,156827
20,100.0,12000,5,7,1948,2005,0.0,144,608,172,1122,0,0,1122,1,0,1,0,2,1,0,528,0,36,0,0,0,0,0,5,2008,126820
20,69.0,7153,6,5,1991,1991,88.0,1200,0,78,1294,0,0,1294,1,0,2,0,3,1,0,496,112,51,0,0,0,0,0,6,2008,258388
20,100.0,17500,7,8,1959,2002,0.0,1406,0,496,1902,0,0,1902,1,0,2,0,3,1,2,567,0,207,162,0,0,0,0,5,2010,352425
20,68.0,8814,7,5,2005,2007,80.0,925,0,349,1274,0,0,1274,1,0,2,0,3,1,0,508,264,98,0,0,0,0,0,1,2007,234229
60,69.0,9572,8,5,1990,1990,336.0,482,0,971,1453,1357,0,2810,0,0,2,1,4,1,1,750,500,0,0,0,0,0,0,6,2007,274425
60,108.0,14774,9,5,1999,1999,165.0,0,0,1393,1422,1177,0,2599,0,0,2,1,4,1,1,779,668,30,0,0,0,0,0,5,2010,296222
20,60.0,8190,4,6,1954,1954,0.0,732,0,216,948,0,0,948,1,0,1,0,3,1,1,280,0,36,0,0,0,0,0,10,2007,104066
60,85.0,11075,6,5,1969,1969,0.0,500,276,176,1092,1020,0,2112,0,0,2,1,4,1,2,576,280,0,0,0,0,0,0,6,2008,205997
20,61.0,10226,8,5,2008,2008,270.0,0,0,1622,1630,0,0,1630,1,0,2,0,3,1,1,860,172,42,0,0,0,0,0,1,2009,281796
120,47.0,4230,7,5,2006,2007,0.0,0,0,1352,1352,0,0,1352,0,0,2,0,2,1,1,466,0,241,0,0,0,0,0,4,2007,195437
20,69.0,14781,8,5,2001,2002,178.0,0,0,1753,1787,0,0,1787,0,0,2,0,3,1,1,748,198,150,0,0,0,0,0,8,2006,264494
20,75.0,10215,4,5,1954,1954,132.0,492,0,372,948,0,0,948,0,0,1,0,3,1,0,248,0,0,0,0,0,0,0,2,2007,87283
20,70.0,8400,6,3,1957,1957,0.0,189,661,628,1478,0,0,1478,1,0,1,1,3,1,2,442,114,0,0,0,216,0,0,6,2009,164688
20,69.0,6627,3,6,1949,1950,0.0,0,0,0,720,0,0,720,0,0,1,0,2,1,0,287,0,0,0,0,0,0,0,7,2008,72191
60,107.0,10186,7,5,1992,1992,0.0,674,0,76,1061,862,0,1923,1,0,2,1,3,1,1,564,240,39,0,0,0,0,0,6,2010,178325
30,50.0,5330,4,7,1940,1950,0.0,280,0,140,708,0,0,708,0,0,1,0,2,1,0,0,164,0,0,0,0,0,0,12,2009,76761
20,75.0,9986,8,5,2006,2007,428.0,0,0,1795,1795,0,0,1795,0,0,2,0,2,1,1,895,0,49,0,0,0,0,0,2,2007,303259
30,40.0,3636,4,4,1922,1950,0.0,0,0,796,796,0,0,796,0,0,1,0,2,1,0,0,0,0,100,0,0,0,0,1,2008,70001
30,70.0,4270,3,6,1931,2006,0.0,544,0,0,774,0,0,774,0,0,1,0,3,1,0,0,0,0,286,0,0,0,0,5,2007,82024
20,60.0,6600,5,9,1982,2008,0.0,641,0,175,816,0,0,816,0,1,1,0,3,1,1,264,0,0,0,0,0,0,0,10,2008,138083
50,60.0,10440,6,7,1920,1950,0.0,493,0,1017,1584,1208,0,2792,0,0,2,0,5,1,2,520,0,547,0,0,480,0,1150,6,2008,201614
60,63.0,9084,7,5,1998,1998,0.0,0,0,935,955,677,0,1632,0,0,2,1,3,1,1,462,0,28,0,0,0,0,0,6,2006,186717
20,85.0,10000,8,5,2006,2006,410.0,0,0,1588,1588,0,0,1588,0,0,2,0,3,1,1,825,144,45,0,0,0,0,0,12,2007,297504
80,55.0,10780,5,5,1976,1976,0.0,483,0,428,954,0,0,954,0,0,1,0,3,1,0,576,0,0,0,0,0,0,0,7,2006,111698
20,67.0,8877,4,6,1938,1958,0.0,690,0,126,816,0,0,816,1,0,1,0,2,1,1,288,0,0,0,0,0,0,0,5,2009,98997
50,60.0,7200,5,6,1938,1995,0.0,0,0,803,803,557,0,1360,0,0,1,1,2,1,0,297,0,65,190,0,0,0,0,7,2006,121236
160,24.0,2368,5,6,1970,1970,312.0,765,0,0,765,600,0,1365,0,0,1,1,3,1,0,440,0,36,0,0,0,0,0,5,2009,138951
20,80.0,9650,6,5,1977,1977,360.0,686,0,664,1334,0,0,1334,0,1,2,0,2,1,1,630,0,16,0,0,0,0,0,4,2009,137852
90,87.0,9246,5,5,1973,1973,564.0,0,0,1656,1656,0,0,1656,0,0,2,0,4,2,0,506,0,211,0,0,0,0,0,11,2008,136758
30,153.0,4118,4,4,1941,1950,0.0,0,0,693,693,0,0,693,0,0,1,0,2,1,0,0,0,20,0,0,0,0,0,3,2006,62825
60,95.0,13450,7,5,2002,2002,0.0,700,0,216,920,941,0,1861,1,0,2,1,3,1,0,492,146,91,0,0,0,0,0,6,2006,266149
20,120.0,9560,5,7,1972,1972,0.0,360,0,504,864,0,0,864,0,0,1,0,3,1,0,288,0,0,0,0,0,0,0,6,2006,161898
20,70.0,8294,4,5,1971,1971,0.0,0,0,858,872,0,0,872,0,0,1,0,3,1,0,480,0,0,0,0,0,0,0,6,2007,91363
20,66.0,13695,6,5,2003,2004,0.0,814,0,300,1114,0,0,1114,1,0,1,0,3,1,0,576,0,78,0,0,0,0,0,7,2008,156874
60,69.0,9375,8,5,2002,2002,149.0,0,0,1284,1284,885,0,2169,0,0,2,1,3,1,1,647,192,87,0,0,0,0,0,8,2007,271409
50,57.0,7558,6,6,1928,1950,0.0,0,0,896,1172,741,0,1913,0,0,1,1,3,1,1,342,0,0,0,0,0,0,0,3,2009,133754
60,85.0,11103,7,5,2006,2006,0.0,0,0,728,728,728,0,1456,0,0,2,1,3,1,1,440,0,0,0,0,0,0,0,7,2007,163342
30,50.0,6000,4,4,1920,1950,0.0,250,0,710,960,0,0,960,0,0,1,0,2,1,0,308,0,0,168,0,0,0,0,7,2007,88923
20,69.0,20781,7,7,1968,2003,0.0,297,68,1203,2156,0,0,2156,0,0,2,0,3,1,1,508,0,80,0,290,0,0,0,6,2006,257775
20,93.0,15306,8,5,2006,2007,100.0,80,0,1652,1776,0,0,1776,1,0,2,0,3,1,1,712,0,0,0,0,0,0,0,5,2007,324957
20,69.0,16196,7,5,1998,1998,0.0,1443,0,39,1494,0,0,1494,1,0,2,0,3,1,1,514,402,25,0,0,0,0,0,8,2007,234657
70,50.0,5250,8,5,1872,1987,0.0,259,0,425,938,1215,205,2358,0,0,2,0,4,1,0,0,0,54,20,0,0,0,0,12,2008,121445
90,91.0,11643,5,5,1969,1969,368.0,500,0,748,1338,1296,0,2634,1,1,2,2,6,2,0,968,0,0,0,0,0,0,0,8,2009,254592
60,70.0,9247,6,6,1962,1962,318.0,319,0,539,858,858,0,1716,0,0,1,1,4,1,1,490,0,84,0,0,120,0,0,3,2008,186459
50,50.0,6000,6,9,1937,2000,0.0,0,0,698,786,390,0,1176,0,0,1,0,2,1,0,624,210,0,0,0,0,0,0,7,2009,130726
50,56.0,14720,8,5,1995,1996,579.0,816,0,1217,2053,1185,0,3238,1,0,2,1,4,1,1,666,283,86,0,0,0,0,0,3,2010,297642
60,69.0,10316,7,5,2000,2000,0.0,735,0,257,992,873,0,1865,1,0,2,1,3,1,1,839,0,184,0,0,0,0,0,6,2008,240678
80,102.0,10192,7,6,1968,1992,143.0,0,0,570,1222,698,0,1920,0,0,3,0,4,1,1,487,0,98,0,0,0,0,0,9,2006,200983
20,69.0,9477,5,5,1966,1966,65.0,340,0,524,892,0,0,892,0,0,1,0,3,1,0,264,0,0,0,0,0,0,0,10,2008,127303
20,69.0,12537,5,6,1971,2008,0.0,734,0,344,1078,0,0,1078,1,0,1,1,3,1,1,500,0,0,0,0,0,0,0,4,2010,187244
160,69.0,2117,6,5,2000,2000,216.0,378,0,378,769,804,0,1573,0,0,2,1,3,1,0,440,0,32,0,0,0,0,0,6,2010,134444
20,129.0,16737,9,5,2004,2005,66.0,1447,0,533,1980,0,0,1980,1,0,2,0,3,1,1,770,194,45,0,0,0,0,0,9,2006,300965
70,51.0,9842,5,6,1921,1998,0.0,0,0,612,990,1611,0,2601,0,0,3,1,4,1,0,621,183,0,301,0,0,0,0,5,2008,165828
20,124.0,16158,7,5,2005,2005,16.0,1274,0,256,1530,0,0,1530,1,0,2,0,3,1,1,430,168,36,0,0,0,0,0,6,2009,212154
50,69.0,12513,4,4,1920,2007,0.0,0,0,715,1281,457,0,1738,0,0,2,0,4,1,1,368,55,0,0,0,0,0,0,6,2009,140610
60,73.0,8499,6,5,2006,2007,0.0,0,0,616,616,796,0,1412,0,0,2,1,3,1,1,432,0,36,0,0,0,0,0,3,2007,170774
160,30.0,3180,7,5,2005,2005,0.0,0,0,600,520,600,80,1200,0,0,2,1,2,1,0,480,0,166,0,0,0,0,0,4,2006,190174
60,69.0,7500,7,5,2000,2000,0.0,533,0,281,814,860,0,1674,1,0,2,1,3,1,0,663,0,96,0,0,0,0,0,1,2010,185166
60,68.0,9179,7,5,1999,1999,158.0,633,0,240,882,908,0,1790,1,0,2,1,3,1,0,588,0,88,0,0,0,0,0,6,2008,190082
160,41.0,2665,5,6,1977,1977,0.0,548,173,36,925,550,0,1475,0,0,2,0,4,1,1,336,104,26,0,0,0,0,0,7,2006,138832
120,69.0,4435,6,5,2003,2004,170.0,685,0,163,848,0,0,848,1,0,1,0,1,1,0,420,140,0,0,0,0,0,0,6,2009,164554
20,48.0,10635,8,5,2003,2003,171.0,370,972,315,1668,0,0,1668,1,0,2,0,3,1,1,502,0,262,0,0,0,0,0,5,2010,252381
50,90.0,5400,4,6,1920,1950,0.0,315,105,420,840,534,0,1374,0,0,1,0,2,1,0,338,0,0,198,0,0,0,0,10,2009,79769
80,80.0,9600,6,6,1955,1996,0.0,831,0,161,1661,0,0,1661,1,0,1,0,3,1,1,377,0,28,0,0,178,0,0,10,2008,149846
60,75.0,9750,7,6,1998,1998,0.0,975,0,133,1108,989,0,2097,1,0,2,1,3,1,1,583,253,170,0,0,0,0,0,6,2006,232803
20,69.0,11400,10,5,2001,2002,705.0,1282,0,1351,2633,0,0,2633,1,0,2,1,2,1,2,804,314,140,0,0,0,0,0,3,2007,476328
60,85.0,10625,7,5,2005,2005,0.0,0,0,1026,1026,932,0,1958,0,0,2,1,3,1,1,936,154,210,0,0,0,0,0,7,2008,197940
20,89.0,10991,8,5,2007,2007,80.0,0,0,1571,1571,0,0,1571,0,0,2,0,3,1,1,722,100,36,0,0,0,0,0,12,2007,227606
30,52.0,6292,6,5,1930,1950,0.0,384,0,384,790,0,0,790,0,0,1,0,2,1,0,160,0,141,0,0,0,0,0,4,2008,141391
50,60.0,10998,5,5,1941,1960,0.0,408,420,156,984,620,0,1604,0,0,2,0,3,1,0,660,0,68,0,0,0,0,0,7,2009,93103
160,21.0,1953,6,5,1973,1973,408.0,309,0,174,483,504,0,987,0,0,1,1,2,1,0,264,72,0,0,0,0,0,0,6,2006,106916
80,73.0,9735,5,5,2006,2007,0.0,0,0,384,754,640,0,1394,0,0,2,1,3,1,0,400,100,0,0,0,0,0,0,5,2008,176596
30,45.0,8212,3,3,1914,1950,0.0,203,0,661,864,0,0,864,1,0,1,0,2,1,0,200,0,0,96,0,0,0,0,6,2010,62319
20,69.0,12925,6,7,1970,1970,0.0,865,0,340,2117,0,0,2117,0,0,2,1,4,1,2,550,0,42,0,0,0,0,0,5,2008,235550
70,60.0,7200,7,7,1920,1950,0.0,0,0,596,998,764,0,1762,1,0,1,1,4,1,0,576,36,0,221,0,0,0,0,10,2006,152634
30,69.0,25339,5,7,1918,2007,0.0,0,0,816,1416,0,0,1416,0,0,2,0,3,1,0,576,0,0,112,0,0,0,0,8,2007,144372
50,60.0,9060,6,5,1939,1950,0.0,204,0,356,698,560,0,1258,0,0,1,0,2,1,0,280,0,0,0,0,0,0,0,10,2009,113424
50,40.0,5436,4,8,1922,2007,0.0,735,0,61,796,358,0,1154,1,0,1,0,3,1,0,240,0,96,0,0,0,0,0,5,2010,113440
60,80.0,16692,7,5,1978,1978,184.0,790,469,133,1392,1392,0,2784,1,0,3,1,5,1,2,564,0,112,0,0,440,519,2000,7,2006,300363
50,60.0,8520,6,7,1916,1950,0.0,168,546,0,1664,862,0,2526,0,0,2,0,5,1,1,216,88,15,0,0,0,0,0,8,2007,234003
20,42.0,14892,9,5,2006,2007,160.0,1320,0,426,1746,0,0,1746,1,0,2,0,3,1,2,758,201,39,0,0,0,0,0,10,2009,435703
50,60.0,6000,6,6,1941,1950,0.0,375,0,360,869,349,0,1218,0,1,1,0,3,1,1,440,0,0,0,0,0,0,0,3,2007,129526
20,70.0,9100,7,5,2000,2000,244.0,1400,0,125,1525,0,0,1525,1,0,2,0,3,1,0,541,219,36,0,0,0,0,0,9,2006,218725
90,65.0,8944,5,5,1967,1967,0.0,0,0,1584,1584,0,0,1584,0,0,2,0,4,2,0,792,0,152,0,0,0,0,0,4,2009,129251
85,68.0,7838,5,5,1967,1967,0.0,769,0,95,900,0,0,900,1,0,1,0,3,1,1,288,175,144,0,0,0,0,0,12,2006,145693
190,60.0,10800,6,7,1905,2000,0.0,0,0,482,1221,691,0,1912,0,0,2,0,3,2,1,672,0,25,212,0,0,0,0,4,2008,150046
120,53.0,4045,7,5,2006,2006,45.0,1070,0,286,1500,0,0,1500,1,0,2,0,2,1,1,648,161,20,0,0,0,0,0,10,2006,239623
60,88.0,12665,8,5,2005,2006,245.0,0,0,1094,1133,1349,0,2482,0,0,2,1,4,1,1,642,144,39,0,0,0,0,0,2,2007,232301
20,69.0,57200,5,5,1948,1950,0.0,353,334,60,1687,0,0,1687,1,0,1,0,3,1,2,572,0,0,50,0,0,0,0,6,2010,168073
70,51.0,6120,5,8,1920,2004,0.0,0,0,939,939,574,0,1513,0,0,1,1,4,1,0,180,24,0,150,0,0,0,0,5,2007,154173
50,60.0,7200,5,4,1950,1982,0.0,180,352,676,1136,768,0,1904,1,0,1,1,3,1,0,240,0,0,168,0,0,0,0,5,2009,107246
50,51.0,6171,6,6,1925,1990,0.0,264,0,712,1160,448,0,1608,0,0,2,1,3,1,1,216,147,16,0,0,0,0,0,10,2009,118118
50,50.0,6000,6,7,1929,1950,0.0,0,0,862,950,208,0,1158,0,0,1,0,3,1,1,208,0,0,112,0,0,0,0,7,2008,136990
60,62.0,7415,6,5,2004,2004,0.0,759,0,80,864,729,0,1593,1,0,2,1,3,1,1,398,100,75,0,0,0,0,0,4,2008,194338
20,64.0,6762,7,5,2006,2006,0.0,0,0,1286,1294,0,0,1294,0,0,2,0,2,1,1,662,168,55,0,0,0,0,0,7,2006,140994
20,49.0,15256,8,5,2007,2007,84.0,929,0,556,1464,0,0,1464,1,0,2,0,3,1,0,754,168,160,0,0,0,0,0,8,2007,290047
50,60.0,10410,3,4,1915,1950,0.0,0,0,672,694,520,0,1214,0,0,1,0,3,1,0,936,216,0,160,0,0,0,0,1,2006,70450
120,44.0,3842,8,5,2004,2005,174.0,1373,0,221,1646,0,0,1646,1,1,2,0,2,1,1,482,128,53,0,0,155,0,0,1,2008,311650
85,70.0,8445,5,7,1972,2007,0.0,656,0,112,768,0,0,768,1,0,1,0,2,1,0,396,58,0,0,0,0,0,0,3,2009,133427
20,69.0,8780,5,5,1985,1985,0.0,625,0,208,833,0,0,833,1,0,1,0,3,1,0,0,0,0,0,0,0,0,0,3,2009,100341
70,60.0,7740,4,7,1910,1950,0.0,0,0,622,741,622,0,1363,0,0,1,0,3,1,0,528,0,0,0,0,168,0,0,6,2010,63454
60,46.0,20544,7,6,1986,1991,123.0,0,0,791,1236,857,0,2093,0,0,2,1,3,1,1,542,364,63,0,0,0,0,0,11,2008,212943
60,79.0,12420,7,5,2001,2001,0.0,666,0,278,944,896,0,1840,1,0,2,1,3,1,0,622,0,45,0,0,0,0,0,6,2009,187279
50,80.0,9600,6,8,1950,2005,0.0,120,0,736,1112,556,0,1668,0,0,1,1,3,1,0,271,0,0,0,0,0,0,0,9,2009,165913
90,60.0,7200,4,5,1949,1950,0.0,0,0,0,1040,0,0,1040,0,0,2,0,2,2,0,420,0,0,0,0,0,0,0,6,2009,115344
20,88.0,10994,8,5,2005,2006,366.0,976,0,868,1844,0,0,1844,1,0,2,0,2,1,1,620,165,44,0,0,0,0,0,9,2009,240240
50,64.0,13053,6,7,1923,2000,0.0,0,0,833,1053,795,0,1848,0,0,1,1,4,1,1,370,0,0,0,0,220,0,0,6,2008,175010
120,51.0,3635,7,5,2007,2007,130.0,988,0,398,1569,0,0,1569,0,1,2,0,1,1,1,660,143,20,0,0,0,0,0,5,2009,218976
190,60.0,11340,4,6,1885,1950,0.0,0,0,777,1246,1044,0,2290,0,0,2,0,4,2,0,560,0,0,114,0,0,0,0,4,2010,97824
60,69.0,16545,8,5,1998,1998,731.0,781,0,503,1310,1140,0,2450,1,0,2,1,3,1,1,1069,0,126,0,0,0,0,0,5,2009,385153
20,71.0,9204,5,5,1963,1963,0.0,25,872,247,1144,0,0,1144,1,0,1,1,3,1,0,336,0,88,0,0,0,0,0,8,2008,97183
20,69.0,16381,6,5,1969,1969,312.0,1110,0,734,1844,0,0,1844,1,0,2,0,3,1,1,540,0,73,216,0,0,0,0,12,2006,208469
60,90.0,11700,6,6,1968,1968,420.0,404,0,304,708,708,0,1416,0,0,2,1,3,1,1,776,0,169,0,0,119,0,0,5,2006,159038
120,53.0,4043,6,5,1977,1977,0.0,360,0,709,1069,0,0,1069,0,0,2,0,2,1,1,440,0,55,0,0,165,0,0,7,2010,175794
120,37.0,4435,6,5,2003,2003,170.0,686,0,162,848,0,0,848,1,0,1,0,1,1,0,420,140,0,0,0,0,0,0,3,2008,91079
80,69.0,19690,6,7,1966,1966,0.0,0,0,697,1575,626,0,2201,0,0,2,0,4,1,1,432,586,236,0,0,0,738,0,8,2006,180057
